Buy and Hold,Strategy,Longs,Sells,Shorts,Covers,Stdev_Strategy,Stdev_Hold,Stock
90.28,0.0,0,0,0,0,0.0,2106.6973001722254,GOOG_0-0
90.28,59.28,1,0,0,0,1694.6854892342476,2106.6973001722254,GOOG_25-20
90.28,-60.4,0,0,1,0,1702.770161586609,2106.6973001722254,GOOG_15-115
90.28,-20.25,0,0,1,0,821.3312849525596,2106.6973001722254,GOOG_30-230
90.28,-22.19,0,0,1,0,867.8830009923256,2106.6973001722254,GOOG_40-135
90.28,-13.32,0,0,2,2,339.13230320310913,2106.6973001722254,GOOG_5-210
90.28,-43.95,0,0,1,0,1365.6287645429047,2106.6973001722254,GOOG_50-40
90.28,0.0,0,0,0,0,0.0,2106.6973001722254,GOOG_65-155
90.28,-21.73,0,0,1,0,858.2736179211054,2106.6973001722254,GOOG_55-250
90.28,10.73,0,0,1,0,125.3449672622951,2106.6973001722254,GOOG_80-270
90.28,-59.6,0,0,1,0,1700.3983544769287,2106.6973001722254,GOOG_90-175
90.28,-61.46,0,0,1,0,1733.8158496070869,2106.6973001722254,GOOG_105-290
90.28,-60.55,0,0,1,0,1717.416077905429,2106.6973001722254,GOOG_115-195
90.28,-35.83,0,0,1,0,1184.4776883460295,2106.6973001722254,GOOG_100-80
90.28,-42.24,0,0,1,0,1333.9445779768778,2106.6973001722254,GOOG_75-60
90.28,-1.08,16,16,21,21,41.45461067658382,2106.6973001722254,GOOG_0-5
90.28,71.0,1,0,0,0,1911.8080315356924,2106.6973001722254,GOOG_25-25
90.28,-42.81,0,0,1,0,1347.2814026270867,2106.6973001722254,GOOG_30-235
90.28,66.7,1,0,0,0,1827.1318986399967,2106.6973001722254,GOOG_15-120
90.28,-21.86,0,0,1,0,860.1461242056188,2106.6973001722254,GOOG_40-140
90.28,65.47,1,0,0,0,1801.2249084926955,2106.6973001722254,GOOG_90-180
90.28,72.25,1,0,0,0,1935.4538122273784,2106.6973001722254,GOOG_50-45
90.28,-43.92,0,0,1,0,1372.0383029134382,2106.6973001722254,GOOG_80-275
90.28,-13.77,1,1,3,3,329.5487787868009,2106.6973001722254,GOOG_5-215
90.28,-60.2,0,0,1,0,1710.9706593627495,2106.6973001722254,GOOG_115-200
90.28,-44.1,0,0,1,0,1376.042904580876,2106.6973001722254,GOOG_105-295
90.28,-59.73,0,0,1,0,1702.8250656530176,2106.6973001722254,GOOG_65-160
90.28,-41.78,0,0,1,0,1323.5384426745964,2106.6973001722254,GOOG_55-255
90.28,-60.39,0,0,1,0,1700.6139633769014,2106.6973001722254,GOOG_25-30
90.28,20.3,1,0,0,0,822.9629165665807,2106.6973001722254,GOOG_100-85
90.28,-7.45,21,21,18,18,118.92880205356046,2106.6973001722254,GOOG_0-10
90.28,-20.36,0,0,1,0,824.5174815004104,2106.6973001722254,GOOG_15-125
90.28,19.79,1,0,0,0,810.948548021252,2106.6973001722254,GOOG_75-65
90.28,-60.14,0,0,1,0,1710.0527083636691,2106.6973001722254,GOOG_90-185
90.28,-58.5,0,0,1,0,1680.971065737475,2106.6973001722254,GOOG_40-145
90.28,-41.2,0,0,1,0,1310.3208378562674,2106.6973001722254,GOOG_30-240
90.28,-69.96,0,0,1,0,1891.3043682652408,2106.6973001722254,GOOG_50-50
90.28,-21.38,0,0,1,0,849.4225692744564,2106.6973001722254,GOOG_80-280
90.28,-60.68,0,0,1,0,1719.7904940566216,2106.6973001722254,GOOG_115-205
90.28,-43.47,0,0,1,0,1362.0938424335582,2106.6973001722254,GOOG_105-300
90.28,42.11,1,0,0,0,1330.7853877484863,2106.6973001722254,GOOG_65-165
90.28,-14.22,0,0,2,2,358.9915191495534,2106.6973001722254,GOOG_5-220
90.28,-69.03,0,0,1,0,1872.7532189420356,2106.6973001722254,GOOG_25-35
90.28,-6.71,11,11,12,12,86.55495232182885,2106.6973001722254,GOOG_0-15
90.28,63.19,1,0,0,0,1761.214975812445,2106.6973001722254,GOOG_55-260
90.28,-20.62,0,0,1,0,830.713183855446,2106.6973001722254,GOOG_15-130
90.28,-10.18,1,0,0,0,73.68337223490776,2106.6973001722254,GOOG_90-190
90.28,-23.02,0,0,1,0,887.7604371143261,2106.6973001722254,GOOG_40-150
90.28,-21.42,0,0,1,0,850.5001622133597,2106.6973001722254,GOOG_30-245
90.28,-53.07,0,0,1,0,1586.3139562228555,2106.6973001722254,GOOG_75-70
90.28,41.5,1,0,0,0,1317.0958889243527,2106.6973001722254,GOOG_100-90
90.28,-42.17,0,0,1,0,1332.7815553966752,2106.6973001722254,GOOG_115-210
90.28,-61.21,0,0,1,0,1717.339937285403,2106.6973001722254,GOOG_50-55
90.28,-43.04,0,0,1,0,1352.3869226291238,2106.6973001722254,GOOG_80-285
90.28,0.0,0,0,0,0,0.0,2106.6973001722254,GOOG_110-0
90.28,-43.95,0,0,1,0,1365.6287645429047,2106.6973001722254,GOOG_25-40
90.28,-22.19,0,0,1,0,867.8830009923256,2106.6973001722254,GOOG_15-135
90.28,0.69,0,0,1,1,16.156112133643873,2106.6973001722254,GOOG_5-225
90.28,-1.14,3,3,6,6,35.945213461791575,2106.6973001722254,GOOG_0-20
90.28,0.0,0,0,0,0,0.0,2106.6973001722254,GOOG_40-155
90.28,41.29,1,0,0,0,1311.626870261572,2106.6973001722254,GOOG_65-170
90.28,-21.73,0,0,1,0,858.2736179211054,2106.6973001722254,GOOG_30-250
90.28,-60.55,0,0,1,0,1717.416077905429,2106.6973001722254,GOOG_90-195
90.28,-20.96,0,0,1,0,839.1999418624115,2106.6973001722254,GOOG_115-215
90.28,62.95,1,0,0,0,1756.2606479154201,2106.6973001722254,GOOG_55-265
90.28,69.46,1,0,0,0,1881.224640654381,2106.6973001722254,GOOG_100-95
90.28,-53.39,0,0,1,0,1591.7116284746414,2106.6973001722254,GOOG_75-75
90.28,-42.24,0,0,1,0,1333.9445779768778,2106.6973001722254,GOOG_50-60
90.28,-61.46,0,0,1,0,1733.8158496070869,2106.6973001722254,GOOG_80-290
90.28,-6.1,4,4,8,8,122.19534140433069,2106.6973001722254,GOOG_0-25
90.28,72.25,1,0,0,0,1935.4538122273784,2106.6973001722254,GOOG_25-45
90.28,59.6,1,0,0,0,1694.8656933089042,2106.6973001722254,GOOG_110-5
