Buy and Hold,Strategy,Longs,Sells,Shorts,Covers,Stdev_Strategy,Stdev_Hold,Stock
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_52-39
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_50-63
82.41,65.74,5,5,0,0,1896.6374977151856,2104.7671197701943,GOOG_50-1
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_53-27
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_54-15
82.41,78.68,2,2,0,0,2059.4773066586285,2104.7671197701943,GOOG_55-3
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_51-51
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_55-65
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_58-29
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_59-17
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_56-53
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_60-67
82.41,80.93,1,1,0,0,2092.1117878192135,2104.7671197701943,GOOG_60-5
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_57-41
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_61-55
82.41,67.56,4,4,0,0,2003.1359078479318,2104.7671197701943,GOOG_50-2
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_54-16
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_53-28
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_52-40
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_51-52
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_58-30
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_56-54
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_59-18
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_55-66
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_50-64
82.41,81.81,2,2,0,0,2065.2895484565634,2104.7671197701943,GOOG_55-4
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_60-68
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_57-42
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_52-41
82.41,70.04,3,3,0,0,2040.3501881816685,2104.7671197701943,GOOG_50-3
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_61-56
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_60-6
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_55-67
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_51-53
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_53-29
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_54-17
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_59-19
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_56-55
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_50-65
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_58-31
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_60-69
82.41,82.62,2,2,0,0,2075.3482475804103,2104.7671197701943,GOOG_55-5
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_51-54
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_57-43
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_52-42
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_61-57
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_53-30
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_54-18
82.41,77.59,2,2,0,0,2057.8406870054205,2104.7671197701943,GOOG_50-4
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_58-32
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_59-20
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_50-66
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_56-56
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_60-7
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_60-70
82.41,83.49,1,1,0,0,2092.1601887600573,2104.7671197701943,GOOG_55-6
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_55-68
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_51-55
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_52-43
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_53-31
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_54-19
82.41,77.3,2,2,0,0,2051.5478594218384,2104.7671197701943,GOOG_50-5
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_57-44
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_61-58
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_59-21
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_50-67
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_56-57
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_60-8
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_60-71
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_51-56
82.41,80.93,1,1,0,0,2092.1117878192135,2104.7671197701943,GOOG_55-7
82.41,80.85,2,2,0,0,2065.275770955103,2104.7671197701943,GOOG_50-6
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_52-44
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_55-69
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_57-45
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_59-22
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_53-32
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_58-33
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_54-20
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_50-68
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_61-59
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_56-58
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_60-9
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_52-45
82.41,75.47,2,2,0,0,2059.359265002566,2104.7671197701943,GOOG_50-7
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_55-8
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_51-57
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_60-72
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_57-46
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_59-23
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_53-33
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_55-70
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_58-34
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_50-69
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_52-46
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_54-21
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_56-59
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_51-58
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_61-60
82.41,77.01,2,2,0,0,2065.5062826740905,2104.7671197701943,GOOG_50-8
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_55-9
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_57-47
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_60-10
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_53-34
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_60-73
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_59-24
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_50-70
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_55-71
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_58-35
82.41,83.49,1,1,0,0,2092.1601887600573,2104.7671197701943,GOOG_50-9
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_54-22
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_51-59
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_52-47
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_56-60
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_61-61
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_57-48
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_55-10
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_59-25
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_60-74
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_50-71
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_53-35
82.41,80.81,1,1,0,0,2092.109596131902,2104.7671197701943,GOOG_50-10
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_60-11
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_54-23
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_51-60
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_58-36
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_52-48
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_55-72
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_61-62
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_56-61
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_57-49
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_55-11
82.41,0.0,0,0,0,0,0.0,2104.7671197701943,GOOG_50-72
82.41,81.31,1,0,0,0,2092.1137601626974,2104.7671197701943,GOOG_50-11
