Buy and Hold,Strategy,Longs,Sells,Shorts,Covers,Stdev_Strategy,Stdev_Hold,Stock
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_16-171
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_41-176
59.9,0.0,0,0,0,0,0.0,1366.8343367462192,MSFT_1-1
59.9,37.76,4,4,0,0,951.3345509460961,1366.8343367462192,MSFT_26-6
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_56-346
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_6-336
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_31-341
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_66-181
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_91-186
59.9,52.1,2,2,0,0,1331.2463200260281,1366.8343367462192,MSFT_76-16
59.9,57.8,1,0,0,0,1348.7907878031192,1366.8343367462192,MSFT_101-21
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_106-356
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_81-351
59.9,73.34,1,1,0,0,1363.1364397589502,1366.8343367462192,MSFT_51-11
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_116-191
59.9,77.37,1,1,0,0,1388.998727193482,1366.8343367462192,MSFT_26-11
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_6-341
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_31-346
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_16-176
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_91-191
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_56-351
59.9,21.92,29,28,0,0,490.06590347833765,1366.8343367462192,MSFT_1-6
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_66-186
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_41-181
59.9,57.8,1,0,0,0,1348.7907878031192,1366.8343367462192,MSFT_101-26
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_116-196
59.9,68.66,1,1,0,0,1343.199340488492,1366.8343367462192,MSFT_51-16
59.9,62.42,1,1,0,0,1348.9006460260764,1366.8343367462192,MSFT_76-21
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_106-361
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_81-356
59.9,67.45,1,1,0,0,1325.4813765412723,1366.8343367462192,MSFT_26-16
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_91-196
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_6-346
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_16-181
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_31-351
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_66-191
59.9,57.8,1,0,0,0,1348.7907878031192,1366.8343367462192,MSFT_101-31
59.9,57.8,1,0,0,0,1348.7907878031192,1366.8343367462192,MSFT_76-26
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_56-356
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_116-201
59.9,29.63,32,31,0,0,788.0363488953959,1366.8343367462192,MSFT_1-11
59.9,64.82,1,1,0,0,1329.9758884092814,1366.8343367462192,MSFT_51-21
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_106-366
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_81-361
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_41-186
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_91-201
59.9,75.31,1,1,0,0,1371.7554793513696,1366.8343367462192,MSFT_26-21
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_16-186
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_66-196
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_6-351
59.9,57.8,1,0,0,0,1348.7907878031192,1366.8343367462192,MSFT_101-36
59.9,57.8,1,0,0,0,1348.7907878031192,1366.8343367462192,MSFT_76-31
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_116-206
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_31-356
59.9,22.21,20,19,0,0,712.9847552856036,1366.8343367462192,MSFT_1-16
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_56-361
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_81-366
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_106-371
59.9,60.5,1,1,0,0,1323.7240364330921,1366.8343367462192,MSFT_51-26
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_41-191
59.9,0.0,0,0,0,0,0.0,1366.8343367462192,MSFT_26-26
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_91-206
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_16-191
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_66-201
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_31-361
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_6-356
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_56-366
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_116-211
59.9,16.98,15,14,0,0,593.6182430137796,1366.8343367462192,MSFT_1-21
59.9,57.8,1,0,0,0,1348.7907878031192,1366.8343367462192,MSFT_76-36
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_81-371
59.9,57.8,1,0,0,0,1348.7907878031192,1366.8343367462192,MSFT_101-41
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_106-376
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_41-196
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_16-196
59.9,49.3,2,2,0,0,1322.383921866581,1366.8343367462192,MSFT_51-31
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_66-206
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_31-366
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_91-211
59.9,1.37,1,1,0,0,1.6162188728670341,1366.8343367462192,MSFT_56-371
59.9,-4.49,2,1,0,0,59.05251438579143,1366.8343367462192,MSFT_26-31
