Buy and Hold,Strategy,Longs,Sells,Shorts,Covers,Stdev_Strategy,Stdev_Hold,Stock
30.58,0.0,0,0,0,0,0.0,439.80162570735325,JNJ_0-0
30.58,-27.43,0,0,1,0,398.44614618304405,439.80162570735325,JNJ_25-20
30.58,-2.97,0,0,1,1,132.73302007658012,439.80162570735325,JNJ_15-115
30.58,2.26,1,1,2,2,43.50108087371214,439.80162570735325,JNJ_5-210
30.58,28.58,1,0,0,0,411.59556444675536,439.80162570735325,JNJ_30-230
30.58,-25.67,0,0,1,0,381.4214762352432,439.80162570735325,JNJ_75-60
30.58,26.66,1,0,0,0,391.3615654147996,439.80162570735325,JNJ_50-40
30.58,-32.24,0,0,1,0,466.0161714432556,439.80162570735325,JNJ_65-155
30.58,31.27,1,0,1,0,448.2709187896085,439.80162570735325,JNJ_55-250
30.58,29.2,1,0,0,0,419.78912095650054,439.80162570735325,JNJ_40-135
30.58,13.73,1,0,0,0,138.07702895039438,439.80162570735325,JNJ_105-290
30.58,-26.26,0,0,1,0,387.4115302273933,439.80162570735325,JNJ_100-80
30.58,13.23,1,0,0,0,131.42081360913,439.80162570735325,JNJ_80-270
30.58,31.81,1,0,0,0,458.11968730617457,439.80162570735325,JNJ_115-195
30.58,-30.25,0,0,1,0,427.30177648766863,439.80162570735325,JNJ_90-175
30.58,-13.36,0,0,1,1,353.07399742612137,439.80162570735325,JNJ_15-120
30.58,-2.3,4,4,3,3,107.33001522079033,439.80162570735325,JNJ_5-215
30.58,-29.41,0,0,1,0,418.7244346459793,439.80162570735325,JNJ_25-25
30.58,-13.94,23,23,36,36,239.3847386746952,439.80162570735325,JNJ_0-5
30.58,-29.78,0,0,1,0,422.5990205376671,439.80162570735325,JNJ_75-65
30.58,30.9,1,0,0,0,442.5004185894469,439.80162570735325,JNJ_50-45
30.58,-14.35,0,0,1,0,146.95360177679856,439.80162570735325,JNJ_40-140
30.58,28.51,1,0,0,0,410.6508520814322,439.80162570735325,JNJ_65-160
30.58,16.55,1,0,0,0,197.1863061925812,439.80162570735325,JNJ_30-235
30.58,30.15,1,0,0,0,426.2782488469249,439.80162570735325,JNJ_100-85
30.58,-16.1,0,0,1,0,193.45000429917044,439.80162570735325,JNJ_80-275
30.58,-27.58,0,0,1,0,401.40441456765205,439.80162570735325,JNJ_115-200
30.58,-28.43,0,0,1,0,411.30518454622444,439.80162570735325,JNJ_105-295
30.58,-30.24,0,0,1,0,427.16237702437866,439.80162570735325,JNJ_90-180
30.58,15.47,1,1,0,0,381.16843861045567,439.80162570735325,JNJ_15-125
30.58,-8.17,18,18,17,17,127.60373380134624,439.80162570735325,JNJ_0-10
30.58,-3.86,2,2,1,1,72.56214998190488,439.80162570735325,JNJ_5-220
30.58,-30.41,0,0,1,0,429.0072892234446,439.80162570735325,JNJ_75-70
30.58,-30.24,0,0,1,0,427.1655666703414,439.80162570735325,JNJ_50-50
30.58,26.75,1,0,0,0,392.42065901732286,439.80162570735325,JNJ_25-30
30.58,15.05,1,0,0,0,179.7507317889962,439.80162570735325,JNJ_65-165
30.58,-31.58,0,0,1,0,453.92102275206537,439.80162570735325,JNJ_40-145
30.58,16.55,1,0,0,0,197.24195961485736,439.80162570735325,JNJ_55-255
30.58,28.14,1,0,0,0,405.5458692536204,439.80162570735325,JNJ_30-240
30.58,30.01,1,0,0,0,431.02041682306685,439.80162570735325,JNJ_100-90
30.58,30.66,1,0,0,0,437.38310870496605,439.80162570735325,JNJ_80-280
30.58,31.68,1,0,0,0,455.63202865535555,439.80162570735325,JNJ_115-205
30.58,0.0,0,0,0,0,0.0,439.80162570735325,JNJ_105-300
30.58,-3.1,2,2,2,2,124.07944637360974,439.80162570735325,JNJ_5-225
30.58,-27.64,0,0,1,0,398.7016175682855,439.80162570735325,JNJ_25-35
30.58,-4.07,18,18,12,12,76.10773579171335,439.80162570735325,JNJ_0-15
30.58,-30.41,0,0,1,0,429.0072892234446,439.80162570735325,JNJ_90-185
30.58,-16.65,0,0,1,0,200.38567632608653,439.80162570735325,JNJ_65-170
30.58,-3.2,0,0,1,1,135.6196615773515,439.80162570735325,JNJ_15-130
30.58,-19.49,0,0,1,0,242.29522658332166,439.80162570735325,JNJ_50-55
30.58,-20.1,0,0,1,0,252.21032066801527,439.80162570735325,JNJ_75-75
30.58,-29.77,0,0,1,0,422.324042349076,439.80162570735325,JNJ_40-150
30.58,28.18,2,0,0,0,405.978428920312,439.80162570735325,JNJ_55-260
30.58,-15.44,0,0,1,0,184.6329279934054,439.80162570735325,JNJ_30-245
