date,open,high,low,close,volume,TP,SMAFAST,SMASLOW,buysignal,sellsignal,position
2020-05-04 07:10:00,121.352871886,121.352871886,121.352871886,121.352871886,185,121.352871886,,,0.0,0.0,
2020-05-04 10:22:00,122.684240929,122.722010263,122.542605924,122.542605924,9283,122.60240737033332,,,0.0,0.0,0.0
2020-05-04 11:22:00,122.722010263,122.74089493,122.703125596,122.722010263,5896,122.72201026300002,,,0.0,0.0,0.0
2020-05-04 12:22:00,122.995837939,123.024164939,122.958068604,122.976953271,3679,122.98639560466667,,,0.0,0.0,0.0
2020-05-04 13:22:00,122.769221931,122.788106599,122.750337264,122.788106599,4873,122.77551682066667,,,0.0,0.0,0.0
2020-05-04 14:22:00,122.882529935,122.882529935,122.825875933,122.854202934,4238,122.854202934,,,0.0,0.0,0.0
2020-05-04 15:22:00,123.619031959,123.637916626,123.581262624,123.600147291,6766,123.60644218033333,,,0.0,0.0,0.0
2020-05-05 09:40:00,124.591592323,124.591592323,124.355533982,124.355533982,6982,124.43422009566666,,,0.0,0.0,0.0
2020-05-05 10:40:00,124.988170336,124.997612669,124.893746999,124.922074,5363,124.93781122266667,,,0.0,0.0,0.0
2020-05-05 11:40:00,124.79951251,124.865419998,124.789881329,124.865419998,3627,124.84024044166665,,,0.0,0.0,0.0
2020-05-05 12:40:00,125.139247674,125.175034118,125.12980534,125.139247674,5668,125.148029044,,,0.0,0.0,0.0
2020-05-05 13:40:00,125.483987275,125.507498686,125.460287017,125.498056352,3543,125.48861401833334,,,0.0,0.0,0.0
2020-05-05 14:40:00,125.75299936,125.75299936,125.63497019,125.63497019,5328,125.67431324666667,,,0.0,0.0,0.0
2020-05-05 15:40:00,124.676573326,124.728506161,124.657688658,124.695457993,6554,124.69388427066667,,,0.0,0.0,0.0
2020-05-06 09:57:00,123.977840637,124.119475641,123.949513636,123.949513636,8770,124.00616763766668,,,0.0,0.0,0.0
2020-05-06 10:57:00,124.582149989,124.591592323,124.525495988,124.534938321,3894,124.550675544,,,0.0,0.0,0.0
2020-05-06 11:57:00,123.958955969,124.025052305,123.892859634,124.015609971,2891,123.97784063666666,,,0.0,0.0,0.0
2020-05-06 12:57:00,124.110033308,124.147802642,124.110033308,124.128917975,3749,124.128917975,,,0.0,0.0,0.0
2020-05-06 13:57:00,124.19501431,124.209177811,124.166687309,124.166687309,3347,124.18085080966667,,,0.0,0.0,0.0
