date,open,high,low,close,volume,TP,SMAFAST,SMASLOW,buysignal,sellsignal,position
2020-05-04 04:36:00,86.8724318,86.9102188517,86.8724318,86.9102188517,735,86.8976231678,,,0.0,0.0,
2020-05-04 08:46:00,86.5512418608,86.5512418608,86.5323483349,86.5323483349,848,86.53864617686668,,,0.0,0.0,0.0
2020-05-04 09:57:00,86.182818107,86.2678389732,86.1072440036,86.1922648699,20947,86.1891159489,,,0.0,0.0,0.0
2020-05-04 10:57:00,86.5040080462,86.5417950979,86.4189871799,86.5134548091,32355,86.49141236229998,,,0.0,0.0,0.0
2020-05-04 11:57:00,86.0505634261,86.0552868076,85.9844360857,85.9891594671,35347,86.00962745346665,,,0.0,0.0,0.0
2020-05-04 12:57:00,86.3717533653,86.3906468912,86.3245195507,86.3906468912,9012,86.36860444436667,,,0.0,0.0,0.0
2020-05-04 13:57:00,86.3764767468,86.4284339428,86.3717533653,86.4142637985,16460,86.40481703553333,,,0.0,0.0,0.0
2020-05-04 14:57:00,86.7779641708,86.7779641708,86.7212835933,86.7212835933,23102,86.74017711913332,,,0.0,0.0,0.0
2020-05-04 15:57:00,86.9196656146,86.9574526663,86.8818785629,86.9385591404,84420,86.92596345653334,,,0.0,0.0,0.0
2020-05-05 06:51:00,87.9115757211,87.9115757211,87.9115757211,87.9115757211,318,87.9115757211,,,0.0,0.0,0.0
2020-05-05 08:57:00,88.5161685479,88.5161685479,88.5161685479,88.5161685479,374,88.5161685479,,,0.0,0.0,0.0
2020-05-05 10:02:00,88.6956570433,88.7901246725,88.6862102804,88.7617843838,61629,88.7460397789,,,0.0,0.0,0.0
2020-05-05 11:02:00,88.9129325904,88.969613168,88.8850646398,88.9034858275,38804,88.91938787843333,,,0.0,0.0,0.0
2020-05-05 12:02:00,88.6295297029,88.6342530843,88.5539555995,88.5728491254,24977,88.58701926973333,,,0.0,0.0,0.0
2020-05-05 13:02:00,88.3650203412,88.3933606299,88.3461268153,88.3555735782,20231,88.36502034113335,,,0.0,0.0,0.0
2020-05-05 14:02:00,87.8879588138,87.8879588138,87.7698742773,87.7699687449,35627,87.80926727866665,,,0.0,0.0,0.0
2020-05-05 15:02:00,87.8501717621,87.8737886694,87.8360016177,87.8425198841,17576,87.85077005706667,,,0.0,0.0,0.0
2020-05-05 16:02:00,86.9102188517,86.9102188517,86.9102188517,86.9102188517,408,86.9102188517,,,0.0,0.0,0.0
2020-05-05 19:51:00,87.0330267696,87.0330267696,87.0330267696,87.0330267696,1544,87.0330267696,,,0.0,0.0,0.0
2020-05-06 09:04:00,87.6187260706,87.6187260706,87.6187260706,87.6187260706,650,87.6187260706,,,0.0,0.0,0.0
2020-05-06 10:09:00,85.4770504493,85.5120979397,85.3137159184,85.3137159184,57618,85.37984325883333,,,0.0,0.0,0.0
2020-05-06 11:09:00,85.4554173622,85.4554173622,85.3704909636,85.3987367847,35430,85.40821503683333,,,0.0,0.0,0.0
2020-05-06 12:09:00,85.4743108881,85.5120979397,85.4554173622,85.4932044139,12903,85.48690657193333,,,0.0,0.0,0.0
2020-05-06 13:09:00,85.6160123318,85.7293734869,85.5923954245,85.7010331981,41509,85.67426736983333,,,0.0,0.0,0.0
2020-05-06 14:09:00,85.597118806,85.658522765,85.5687785172,85.5852158847,23350,85.60417238896667,,,0.0,0.0,0.0
2020-05-06 15:09:00,86.0481072677,86.1072440036,86.0363932817,86.1072440036,17598,86.0836270963,,,0.0,0.0,0.0
2020-05-06 16:12:00,85.1247806601,85.1718255394,85.1247806601,85.1625677117,640,85.15305797040001,,,0.0,0.0,0.0
2020-05-06 19:41:00,85.020866268,85.020866268,84.9263986388,84.9263986388,1000,84.95788784853333,,,0.0,0.0,0.0
2020-05-07 08:45:00,86.5323483349,86.5323483349,86.5322538673,86.5322538673,550,86.5322853565,,,0.0,0.0,0.0
2020-05-07 10:05:00,87.3069828943,87.335323183,87.1841749763,87.1854030555,41602,87.23496707160001,,,0.0,0.0,0.0
2020-05-07 11:05:00,87.1169140244,87.1841749763,87.1169140244,87.1322177803,53263,87.14443559366667,,,0.0,0.0,0.0
2020-05-07 12:05:00,87.5029087572,87.5053649156,87.4203440493,87.4203440493,14928,87.44868433806666,,,0.0,0.0,0.0
2020-05-07 13:05:00,86.522901572,86.5417950979,86.5134548091,86.522901572,10186,86.526050493,,,0.0,0.0,0.0
2020-05-07 14:05:00,86.5417950979,86.5984756754,86.5417950979,86.5701353866,22038,86.57013538663334,,,0.0,0.0,0.0
2020-05-07 15:05:00,86.060010189,86.182818107,86.060010189,86.0694569519,32543,86.10409508263332,,,0.0,0.0,0.0
2020-05-07 16:09:00,86.2300519215,86.2300519215,86.2300519215,86.2300519215,955,86.23005192149999,,,0.0,0.0,0.0
2020-05-08 07:01:00,87.3920037605,87.3920037605,87.1747282134,87.2880893684,1506,87.28494044743333,,,0.0,0.0,0.0
2020-05-08 09:00:00,87.8548951436,87.8548951436,87.8548951436,87.8548951436,644,87.8548951436,,,0.0,0.0,0.0
2020-05-08 10:04:00,88.7239973321,88.733444095,88.6578699916,88.6955625757,27875,88.69562555409999,,,0.0,0.0,0.0
2020-05-08 11:04:00,87.9399160098,87.9493627727,87.7414395209,87.778092961,79621,87.82296508486667,,,0.0,0.0,0.0
2020-05-08 12:04:00,87.7973643574,87.8123847104,87.7415339885,87.7745976588,41195,87.77617211923332,,,0.0,0.0,0.0
2020-05-08 13:04:00,87.684853411,87.7604275144,87.6801300296,87.7509807515,21381,87.73051276516667,,,0.0,0.0,0.0
2020-05-08 14:04:00,87.3683868532,87.3731102347,87.3069828943,87.3211530387,17923,87.33374872256667,,,0.0,0.0,0.0
2020-05-08 15:04:00,87.5951091633,87.6281728335,87.5620454931,87.5998325448,42965,87.5966836238,,,0.0,0.0,0.0
2020-05-08 16:04:00,87.5337052043,87.5337052043,87.5337052043,87.5337052043,227,87.5337052043,,,0.0,0.0,0.0
2020-05-11 07:19:00,86.8913253259,86.8913253259,86.8913253259,86.8913253259,352,86.89132532590001,,,0.0,0.0,0.0
2020-05-11 09:16:00,86.3434130766,86.3717533653,86.3434130766,86.3717533653,1459,86.3623066024,,,0.0,0.0,0.0
2020-05-11 10:21:00,84.723293236,84.8508245354,84.6907963716,84.8413777725,52927,84.79433289316667,,,0.0,0.0,0.0
2020-05-11 11:21:00,84.9672086546,84.9830792163,84.8885171195,84.8886115871,42028,84.92006930763334,,,0.0,0.0,0.0
2020-05-11 12:21:00,85.1011637528,85.1802331584,85.0964403713,85.1720144747,92332,85.14956266813333,,,0.0,0.0,0.0
2020-05-11 13:21:00,85.308992537,85.3326094443,85.2381418151,85.247588578,30802,85.2727799458,,,0.0,0.0,0.0
