date,open,high,low,close,volume,TP,SMAFAST,SMASLOW,buysignal,sellsignal,position
2020-05-11 12:32:00,2408.58,2408.68,2407.55,2407.55,1738,2407.9266666666667,,,0.0,0.0,0.0
2020-05-11 13:33:00,2414.2952,2414.47,2414.2952,2414.47,2007,2414.411733333333,,,0.0,0.0,0.0
2020-05-11 14:33:00,2413.53,2413.6,2412.95,2413.6,1991,2413.383333333333,,,0.0,0.0,0.0
2020-05-11 15:33:00,2415.835,2417.96,2415.835,2416.0,5330,2416.5983333333334,,,0.0,0.0,0.0
2020-05-12 07:08:00,2410.0,2410.0,2410.0,2410.0,424,2410.0,,,0.0,0.0,0.0
2020-05-12 09:48:00,2406.875,2407.0,2404.0,2404.88,15241,2405.2933333333335,,,0.0,0.0,0.0
2020-05-12 10:48:00,2403.58,2404.54,2403.58,2404.54,1841,2404.22,,,0.0,0.0,0.0
2020-05-12 11:49:00,2405.85,2406.128,2404.79,2404.79,2831,2405.2360000000003,,,0.0,0.0,0.0
2020-05-12 12:52:00,2410.69,2411.0,2410.67,2410.99,2677,2410.8866666666668,,,0.0,0.0,0.0
2020-05-12 13:52:00,2401.56,2402.15,2401.3019,2402.04,2706,2401.830633333333,,,0.0,0.0,0.0
2020-05-12 14:52:00,2398.82,2401.02,2398.63,2400.45,4449,2400.0333333333333,,,0.0,0.0,0.0
2020-05-12 15:52:00,2371.0688,2371.57,2364.87,2365.52,29420,2367.3199999999997,,,0.0,0.0,0.0
2020-05-12 19:36:00,2350.98,2350.98,2350.98,2350.98,1095,2350.98,,,0.0,0.0,0.0
2020-05-13 08:57:00,2372.9852,2372.9852,2372.9852,2372.9852,357,2372.9852,,,0.0,0.0,0.0
2020-05-13 10:13:00,2395.3975,2395.3975,2391.94,2393.175,12082,2393.5041666666666,,,0.0,0.0,0.0
2020-05-13 11:13:00,2391.83,2391.83,2389.1819,2391.36,7003,2390.7906333333335,,,0.0,0.0,0.0
2020-05-13 12:13:00,2353.435,2356.99,2352.54,2353.56,14752,2354.3633333333332,,,0.0,0.0,0.0
2020-05-13 13:13:00,2361.51,2362.09,2360.25,2360.25,10530,2360.8633333333332,,,0.0,0.0,0.0
2020-05-13 14:13:00,2361.6135,2363.85,2361.6135,2363.68,6362,2363.0478333333335,,,0.0,0.0,0.0
2020-05-13 15:13:00,2353.11,2353.33,2352.06,2352.175,8379,2352.521666666667,,,0.0,0.0,0.0
2020-05-13 16:45:00,2371.0,2371.0,2371.0,2371.0,317,2371.0,,,0.0,0.0,0.0
2020-05-14 09:41:00,2372.27,2374.29,2371.705,2374.1735,11948,2373.3894999999998,,,0.0,0.0,0.0
2020-05-14 10:41:00,2364.935,2365.35,2362.735,2364.29,7565,2364.125,,,0.0,0.0,0.0
2020-05-14 11:41:00,2362.75,2364.2,2360.58,2361.5483,11485,2362.1094333333335,,,0.0,0.0,0.0
2020-05-14 12:42:00,2364.005,2366.0,2364.005,2365.76,15692,2365.255,,,0.0,0.0,0.0
2020-05-14 13:42:00,2374.82,2374.865,2374.45,2374.45,1469,2374.588333333333,,,0.0,0.0,0.0
2020-05-14 14:42:00,2370.47,2370.47,2368.03,2368.03,4470,2368.8433333333337,,,0.0,0.0,0.0
2020-05-14 15:42:00,2372.31,2372.31,2369.13,2369.6,11467,2370.3466666666664,,,0.0,0.0,0.0
2020-05-15 07:49:00,2373.36,2373.36,2373.36,2373.36,227,2373.36,,,0.0,0.0,0.0
2020-05-15 09:58:00,2376.86,2376.87,2374.5,2374.589,7014,2375.3196666666668,,,0.0,0.0,0.0
2020-05-15 10:58:00,2360.98,2362.3986,2360.98,2362.3142,6494,2361.8976000000002,,,0.0,0.0,0.0
2020-05-15 11:58:00,2366.99,2366.99,2366.0,2366.435,3461,2366.475,,,0.0,0.0,0.0
2020-05-15 12:58:00,2381.02,2381.215,2378.55,2379.63,12735,2379.7983333333336,,,0.0,0.0,0.0
2020-05-15 13:58:00,2382.63,2383.6,2382.63,2382.7501,7393,2382.993366666667,,,0.0,0.0,0.0
2020-05-15 14:58:00,2395.28,2395.28,2394.1,2394.5026,9351,2394.6275333333338,,,0.0,0.0,0.0
2020-05-15 15:58:00,2409.0,2409.0,2405.35,2406.7,39205,2407.0166666666664,,,0.0,0.0,0.0
2020-05-15 18:46:00,2401.02,2401.02,2401.02,2401.02,100,2401.02,,,0.0,0.0,0.0
2020-05-18 08:31:00,2403.26,2403.26,2403.26,2403.26,332,2403.26,,,0.0,0.0,0.0
2020-05-18 09:58:00,2387.22,2388.7301,2385.825,2387.8175,17768,2387.4575333333337,,,0.0,0.0,0.0
2020-05-18 10:58:00,2426.1402,2427.8742,2425.94,2426.8811,6617,2426.8984333333333,,,0.0,0.0,0.0
2020-05-18 11:58:00,2421.57,2422.15,2421.0,2421.0,4809,2421.383333333333,,,0.0,0.0,0.0
2020-05-18 12:58:00,2425.98,2426.43,2425.7801,2425.89,4067,2426.0333666666666,,,0.0,0.0,0.0
2020-05-18 13:59:00,2425.05,2426.4,2425.05,2426.4,3881,2425.9500000000003,,,0.0,0.0,0.0
2020-05-18 14:59:00,2424.24,2425.21,2424.24,2425.14,3671,2424.8633333333332,,,0.0,0.0,0.0
2020-05-18 15:59:00,2427.46,2429.53,2427.46,2428.32,29634,2428.436666666667,,,0.0,0.0,0.0
2020-05-19 09:28:00,2431.09,2431.09,2431.09,2431.09,282,2431.09,,,0.0,0.0,0.0
2020-05-19 10:29:00,2463.405,2463.405,2458.41,2459.145,18240,2460.32,,,0.0,0.0,0.0
2020-05-19 11:29:00,2475.23,2476.28,2473.281,2476.28,11019,2475.2803333333336,,,0.0,0.0,0.0
2020-05-19 12:29:00,2467.85,2467.86,2466.0802,2467.1,2754,2467.0134,,,0.0,0.0,0.0
2020-05-19 13:29:00,2478.88,2479.3,2478.37,2478.66,3775,2478.7766666666666,,,0.0,0.0,0.0
2020-05-19 14:29:00,2478.5075,2479.4,2477.8,2478.5,5517,2478.566666666667,,,0.0,0.0,0.0
2020-05-19 15:29:00,2473.985,2475.83,2473.985,2474.71,9424,2474.8416666666667,,,0.0,0.0,0.0
2020-05-19 18:45:00,2454.0,2454.0,2454.0,2454.0,230,2454.0,,,0.0,0.0,0.0
2020-05-20 09:25:00,2470.22,2470.22,2470.02,2470.02,1241,2470.0866666666666,,,0.0,0.0,0.0
2020-05-20 10:25:00,2477.01,2477.1,2476.38,2476.85,8146,2476.7766666666666,,,0.0,0.0,0.0
2020-05-20 11:25:00,2480.3,2480.5,2479.74,2479.74,2974,2479.9933333333333,,,0.0,0.0,0.0
2020-05-20 12:25:00,2480.88,2482.72,2480.155,2482.72,4630,2481.865,,,0.0,0.0,0.0
2020-05-20 13:25:00,2485.4,2485.636,2484.04,2485.33,5582,2485.002,,,0.0,0.0,0.0
2020-05-20 14:25:00,2488.79,2488.79,2487.0575,2487.69,5065,2487.8458333333333,,,0.0,0.0,0.0
2020-05-20 15:25:00,2496.8,2498.0,2495.4101,2497.63,16371,2497.0133666666666,,,0.0,0.0,0.0
2020-05-20 17:40:00,2499.4,2499.4,2498.0,2498.0,1271,2498.4666666666667,,,0.0,0.0,0.0
2020-05-21 08:37:00,2503.21,2503.21,2503.21,2503.21,500,2503.21,,,0.0,0.0,0.0
2020-05-21 10:02:00,2503.2699,2503.2699,2497.855,2497.855,21487,2499.6599666666666,,,0.0,0.0,0.0
2020-05-21 11:02:00,2464.93,2468.5,2463.1023,2468.4817,17657,2466.6946666666668,,,0.0,0.0,0.0
2020-05-21 12:02:00,2460.409,2463.8925,2460.409,2462.36,9610,2462.2205,,,0.0,0.0,0.0
2020-05-21 13:02:00,2459.86,2460.5,2457.3667,2457.9986,7480,2458.6217666666666,,,0.0,0.0,0.0
2020-05-21 14:02:00,2455.895,2456.58,2455.16,2456.46,9654,2456.0666666666666,,,0.0,0.0,0.0
2020-05-21 15:02:00,2457.888,2459.002,2457.2101,2457.8936,3314,2458.0352333333335,,,0.0,0.0,0.0
2020-05-21 16:02:00,2446.0,2446.0,2446.0,2446.0,377,2446.0,,,0.0,0.0,0.0
2020-05-22 08:31:00,2450.55,2450.55,2450.55,2450.55,368,2450.55,,,0.0,0.0,0.0
2020-05-22 10:11:00,2455.15,2456.52,2450.8717,2452.0605,8980,2453.1507333333334,,,0.0,0.0,0.0
2020-05-22 11:11:00,2441.23,2441.82,2440.16,2441.82,8347,2441.2666666666664,,,0.0,0.0,0.0
2020-05-22 12:11:00,2444.335,2445.915,2444.315,2445.915,4912,2445.3816666666667,,,0.0,0.0,0.0
2020-05-22 13:11:00,2447.365,2447.7762,2447.2594,2447.3409,2513,2447.4588333333336,,,0.0,0.0,0.0
2020-05-22 14:12:00,2445.13,2445.55,2444.79,2445.07,3025,2445.1366666666668,,,0.0,0.0,0.0
2020-05-22 15:13:00,2440.57,2440.65,2439.65,2440.26,3847,2440.1866666666665,,,0.0,0.0,0.0
2020-05-22 16:29:00,2435.01,2435.01,2435.01,2435.01,408,2435.01,,,0.0,0.0,0.0
2020-05-26 08:09:00,2453.0,2453.5,2453.0,2453.5,407,2453.3333333333335,,,0.0,0.0,0.0
2020-05-26 09:56:00,2445.25,2447.6599,2445.205,2445.205,12485,2446.0233000000003,,,0.0,0.0,0.0
2020-05-26 10:56:00,2444.42,2444.42,2442.84,2443.12,3285,2443.46,,,0.0,0.0,0.0
2020-05-26 11:56:00,2425.53,2426.7621,2425.26,2426.5599,8452,2426.194,,,0.0,0.0,0.0
2020-05-26 12:56:00,2432.47,2433.49,2431.35,2433.49,7108,2432.7766666666666,,,0.0,0.0,0.0
2020-05-26 13:56:00,2440.46,2440.46,2439.095,2439.96,2516,2439.8383333333336,,,0.0,0.0,0.0
2020-05-26 14:56:00,2428.3,2428.46,2427.6801,2427.716,9714,2427.9520333333335,,,0.0,0.0,0.0
2020-05-26 15:56:00,2423.7,2425.7965,2422.61,2424.66,17969,2424.3555,,,0.0,0.0,0.0
2020-05-27 08:32:00,2415.0,2415.0,2415.0,2415.0,823,2415.0,,,0.0,0.0,0.0
2020-05-27 10:00:00,2367.94,2370.41,2367.56,2368.465,23812,2368.8116666666665,,,0.0,0.0,0.0
2020-05-27 11:00:00,2345.34,2345.64,2342.83,2343.37,9075,2343.9466666666667,,,0.0,0.0,0.0
2020-05-27 12:00:00,2376.1117,2377.87,2375.43,2377.87,4513,2377.0566666666664,,,0.0,0.0,0.0
2020-05-27 13:00:00,2389.9351,2389.9351,2386.0,2386.345,9142,2387.4267,,,0.0,0.0,0.0
2020-05-27 14:00:00,2395.29,2395.29,2394.52,2394.83,2190,2394.88,,,0.0,0.0,0.0
2020-05-27 15:00:00,2407.76,2409.63,2407.76,2409.335,8492,2408.9083333333333,,,0.0,0.0,0.0
2020-05-27 16:00:00,2410.05,2411.0,2409.01,2409.51,40011,2409.84,,,0.0,0.0,0.0
2020-05-28 08:51:00,2382.75,2382.76,2382.75,2382.76,1124,2382.7566666666667,,,0.0,0.0,0.0
2020-05-28 10:15:00,2415.23,2417.0,2414.2054,2415.385,14210,2415.530133333333,,,0.0,0.0,0.0
2020-05-28 11:15:00,2418.67,2419.1099,2417.89,2418.68,3096,2418.5599666666662,,,0.0,0.0,0.0
2020-05-28 12:15:00,2422.32,2423.4,2422.2451,2423.4,3079,2423.015033333333,,,0.0,0.0,0.0
2020-05-28 13:15:00,2433.15,2433.58,2432.83,2432.85,4469,2433.0866666666666,,,0.0,0.0,0.0
2020-05-28 14:15:00,2427.0,2428.8142,2427.0,2427.84,5636,2427.8847333333333,,,0.0,0.0,0.0
2020-05-28 15:15:00,2427.45,2428.88,2427.31,2428.88,3563,2428.356666666667,,,0.0,0.0,0.0
2020-05-28 18:59:00,2404.39,2404.39,2404.39,2404.39,154,2404.39,,,0.0,0.0,0.0
2020-05-29 09:53:00,2424.0,2424.88,2422.17,2422.52,12403,2423.19,,,0.0,0.0,0.0
2020-05-29 10:53:00,2406.26,2407.275,2405.3119,2405.3119,8504,2405.966266666667,,,0.0,0.0,0.0
2020-05-29 11:53:00,2416.93,2416.93,2415.03,2416.25,8964,2416.07,,,0.0,0.0,0.0
2020-05-29 12:53:00,2405.76,2406.08,2404.69,2405.97,7678,2405.58,,,0.0,0.0,0.0
2020-05-29 13:56:00,2407.75,2407.88,2407.0344,2407.635,1863,2407.516466666667,,,0.0,0.0,0.0
2020-05-29 14:56:00,2406.24,2409.8899,2404.76,2405.55,15419,2406.7333000000003,,,0.0,0.0,0.0
2020-05-29 15:56:00,2438.73,2439.0,2434.8301,2437.59,43942,2437.1400333333336,,,0.0,0.0,0.0
2020-05-29 17:49:00,2442.0,2442.0,2442.0,2442.0,165,2442.0,,,0.0,0.0,0.0
2020-06-01 08:32:00,2440.56,2440.56,2440.16,2440.16,796,2440.293333333333,,,0.0,0.0,0.0
2020-06-01 10:10:00,2473.48,2474.5,2472.01,2472.0281,6964,2472.8460333333333,,,0.0,0.0,0.0
2020-06-01 11:10:00,2471.4101,2472.0,2470.865,2470.865,6793,2471.2433333333333,,,0.0,0.0,0.0
2020-06-01 12:10:00,2460.52,2461.695,2460.22,2461.695,2076,2461.2033333333334,,,0.0,0.0,0.0
2020-06-01 13:10:00,2471.55,2471.55,2470.8738,2471.39,1698,2471.2712666666666,,,0.0,0.0,0.0
2020-06-01 14:10:00,2469.63,2469.81,2469.0,2469.01,3901,2469.273333333333,,,0.0,0.0,0.0
2020-06-01 15:10:00,2467.83,2468.0,2467.616,2468.0,1968,2467.872,,,0.0,0.0,0.0
2020-06-01 17:13:00,2466.22,2466.22,2466.22,2466.22,311,2466.22,,,0.0,0.0,0.0
2020-06-02 09:07:00,2473.0,2473.0,2473.0,2473.0,871,2473.0,,,0.0,0.0,0.0
2020-06-02 10:22:00,2464.41,2465.0,2463.92,2465.0,7147,2464.64,,,0.0,0.0,0.0
2020-06-02 11:22:00,2453.535,2454.9532,2452.9335,2454.9532,6496,2454.2799666666665,,,0.0,0.0,0.0
2020-06-02 12:22:00,2460.735,2460.735,2458.66,2459.0,3603,2459.465,,,0.0,0.0,0.0
2020-06-02 13:22:00,2465.5,2465.5,2465.5,2465.5,464,2465.5,,,0.0,0.0,0.0
2020-06-02 14:24:00,2467.2101,2467.69,2467.2101,2467.69,1659,2467.530033333333,,,0.0,0.0,0.0
2020-06-02 15:24:00,2465.0,2465.0,2463.0901,2463.62,4196,2463.903366666667,,,0.0,0.0,0.0
2020-06-02 17:23:00,2475.0,2475.0,2475.0,2475.0,1438,2475.0,,,0.0,0.0,0.0
2020-06-03 09:27:00,2471.995,2471.995,2471.995,2471.995,160,2471.995,,,0.0,0.0,0.0
2020-06-03 10:28:00,2466.95,2466.95,2466.065,2466.75,5401,2466.5883333333336,,,0.0,0.0,0.0
2020-06-03 11:28:00,2468.8219,2469.53,2468.8219,2469.53,1977,2469.2939666666666,,,0.0,0.0,0.0
2020-06-03 12:28:00,2465.9,2466.325,2465.9,2465.98,1635,2466.068333333333,,,0.0,0.0,0.0
2020-06-03 13:28:00,2470.27,2470.34,2470.0,2470.34,3263,2470.226666666667,,,0.0,0.0,0.0
2020-06-03 14:29:00,2476.8037,2477.945,2475.0,2475.031,15166,2475.992,,,0.0,0.0,0.0
2020-06-03 15:29:00,2484.13,2484.87,2482.41,2483.104,13712,2483.461333333333,,,0.0,0.0,0.0
2020-06-04 08:30:00,2475.0,2475.0,2475.0,2475.0,321,2475.0,,,0.0,0.0,0.0
2020-06-04 10:02:00,2495.075,2497.9985,2495.075,2496.435,11145,2496.5028333333335,,,0.0,0.0,0.0
2020-06-04 11:02:00,2481.8,2482.0909,2480.0,2480.14,8436,2480.743633333333,,,0.0,0.0,0.0
2020-06-04 12:02:00,2473.9408,2475.5,2473.9408,2475.5,1628,2474.980266666667,,,0.0,0.0,0.0
2020-06-04 13:02:00,2464.27,2464.9355,2464.27,2464.355,1961,2464.5201666666667,,,0.0,0.0,0.0
2020-06-04 14:02:00,2475.32,2475.87,2474.1763,2474.1763,4123,2474.7408666666665,,,0.0,0.0,0.0
2020-06-04 15:02:00,2454.51,2458.1299,2454.51,2457.0769,5322,2456.5722666666666,,,0.0,0.0,0.0
2020-06-04 16:03:00,2459.011,2459.011,2459.011,2459.011,525,2459.011,,,0.0,0.0,0.0
2020-06-05 08:55:00,2446.98,2446.98,2445.97,2446.49,1521,2446.4799999999996,,,0.0,0.0,0.0
2020-06-05 10:09:00,2463.41,2464.9964,2462.8899,2464.5,6095,2464.1287666666667,,,0.0,0.0,0.0
2020-06-05 11:09:00,2464.715,2466.11,2463.36,2466.09,8013,2465.186666666667,,,0.0,0.0,0.0
2020-06-05 12:09:00,2468.6089,2469.36,2468.6089,2469.36,1505,2469.1096333333335,,,0.0,0.0,0.0
2020-06-05 13:09:00,2474.46,2474.46,2473.866,2473.866,1255,2474.064,,,0.0,0.0,0.0
2020-06-05 14:09:00,2473.29,2473.72,2473.13,2473.48,2892,2473.443333333333,,,0.0,0.0,0.0
2020-06-05 15:10:00,2478.59,2478.6283,2478.0,2478.0,3879,2478.2094333333334,,,0.0,0.0,0.0
2020-06-05 16:18:00,2479.9,2483.0,2479.85,2479.85,4670,2480.9,,,0.0,0.0,0.0
2020-06-08 08:28:00,2498.49,2498.49,2498.49,2498.49,492,2498.49,,,0.0,0.0,0.0
2020-06-08 09:51:00,2492.94,2496.1199,2491.4375,2496.1199,17589,2494.5591,,,0.0,0.0,0.0
2020-06-08 10:51:00,2505.4,2507.5399,2505.4,2506.55,7866,2506.4966333333336,,,0.0,0.0,0.0
2020-06-08 11:51:00,2508.3998,2508.3998,2507.28,2507.5,3050,2507.7266000000004,,,0.0,0.0,0.0
2020-06-08 12:51:00,2511.75,2512.39,2511.75,2512.324,4214,2512.154666666667,,,0.0,0.0,0.0
2020-06-08 13:52:00,2517.56,2517.6804,2517.4009,2517.4009,1354,2517.4940666666666,,,0.0,0.0,0.0
2020-06-08 14:52:00,2521.85,2522.29,2521.04,2521.93,4639,2521.753333333333,,,0.0,0.0,0.0
2020-06-08 15:52:00,2528.8,2530.0,2528.39,2529.79,27820,2529.3933333333334,,,0.0,0.0,0.0
2020-06-09 07:30:00,2522.9,2522.94,2522.9,2522.94,291,2522.9266666666667,,,0.0,0.0,0.0
2020-06-09 09:45:00,2544.06,2544.74,2543.15,2544.0,10458,2543.963333333333,,,0.0,0.0,0.0
2020-06-09 10:45:00,2565.99,2567.67,2565.915,2567.4798,15342,2567.0216,,,0.0,0.0,0.0
2020-06-09 11:45:00,2599.14,2599.19,2596.89,2597.5083,21948,2597.8627666666666,,,0.0,0.0,0.0
2020-06-09 12:45:00,2617.99,2619.25,2616.8,2619.25,16179,2618.4333333333334,,,0.0,0.0,0.0
2020-06-09 13:45:00,2618.65,2619.75,2618.496,2619.67,7294,2619.3053333333332,,,0.0,0.0,0.0
2020-06-09 14:45:00,2604.0,2604.535,2603.6515,2604.535,3377,2604.2405,,,0.0,0.0,0.0
2020-06-09 15:45:00,2619.1,2619.1,2616.4,2617.19,12158,2617.5633333333335,,,0.0,0.0,0.0
2020-06-10 06:34:00,2613.0,2613.0,2613.0,2613.0,1046,2613.0,,,0.0,0.0,0.0
2020-06-10 08:53:00,2639.05,2639.05,2638.9,2639.0,1757,2638.983333333333,,,0.0,0.0,0.0
2020-06-10 10:08:00,2665.14,2665.51,2663.53,2665.0,23242,2664.6800000000003,,,0.0,0.0,0.0
2020-06-10 11:08:00,2656.22,2656.22,2653.0,2654.7299,7963,2654.6499666666664,,,0.0,0.0,0.0
2020-06-10 12:08:00,2643.68,2644.36,2638.08,2640.0,30122,2640.8133333333335,,,0.0,0.0,0.0
2020-06-10 13:08:00,2649.055,2649.7,2647.85,2649.415,5265,2648.9883333333332,,,0.0,0.0,0.0
2020-06-10 14:08:00,2649.26,2650.0587,2648.01,2648.5,11249,2648.8562333333334,,,0.0,0.0,0.0
2020-06-10 15:08:00,2646.345,2648.27,2646.345,2648.27,4749,2647.6283333333336,,,0.0,0.0,0.0
2020-06-10 16:16:00,2647.0,2647.0,2647.0,2647.0,241,2647.0,,,0.0,0.0,0.0
2020-06-11 07:20:00,2578.75,2582.0,2578.75,2582.0,1376,2580.9166666666665,,,0.0,0.0,0.0
2020-06-11 09:05:00,2599.94,2603.06,2599.94,2603.06,1760,2602.02,,,0.0,0.0,0.0
2020-06-11 10:14:00,2651.07,2654.47,2648.7001,2653.6092,29996,2652.2597666666666,,,0.0,0.0,0.0
2020-06-11 11:14:00,2646.45,2647.08,2645.69,2647.0,6250,2646.59,,,0.0,0.0,0.0
2020-06-11 12:14:00,2633.655,2633.655,2631.45,2631.45,5507,2632.185,,,0.0,0.0,0.0
2020-06-11 13:14:00,2603.98,2608.98,2603.45,2607.185,14358,2606.5383333333334,,,0.0,0.0,0.0
2020-06-11 14:14:00,2582.774,2585.8399,2582.4,2585.34,10574,2584.5266333333334,,,0.0,0.0,0.0
2020-06-11 15:14:00,2581.089,2581.595,2578.68,2578.9,8661,2579.725,,,0.0,0.0,0.0
2020-06-11 16:26:00,2564.81,2565.0,2557.96,2565.0,1695,2562.653333333333,,,0.0,0.0,0.0
2020-06-12 07:32:00,2593.11,2593.11,2591.2,2592.33,1153,2592.213333333333,,,0.0,0.0,0.0
2020-06-12 09:37:00,2611.09,2611.51,2608.03,2609.622,20376,2609.7206666666666,,,0.0,0.0,0.0
2020-06-12 10:37:00,2592.08,2592.08,2587.0,2588.5,12203,2589.193333333333,,,0.0,0.0,0.0
2020-06-12 11:37:00,2551.01,2551.41,2547.96,2550.35,9729,2549.9066666666663,,,0.0,0.0,0.0
2020-06-12 12:37:00,2550.525,2550.525,2547.39,2548.9853,9351,2548.9667666666664,,,0.0,0.0,0.0
2020-06-12 13:37:00,2531.1884,2534.44,2530.38,2533.78,9238,2532.866666666667,,,0.0,0.0,0.0
2020-06-12 14:37:00,2534.93,2534.93,2533.0701,2534.21,5461,2534.0700333333334,,,0.0,0.0,0.0
2020-06-12 15:37:00,2537.0935,2537.0935,2534.68,2534.68,7068,2535.4845,,,0.0,0.0,0.0
2020-06-12 17:16:00,2539.0,2539.0,2539.0,2539.0,494,2539.0,,,0.0,0.0,0.0
2020-06-15 08:13:00,2520.0,2520.0,2520.0,2520.0,146,2520.0,,,0.0,0.0,0.0
2020-06-15 09:54:00,2521.6,2526.325,2521.6,2526.325,13235,2524.7499999999995,,,0.0,0.0,0.0
2020-06-15 10:54:00,2531.38,2534.1355,2530.94,2531.1401,12628,2532.0718666666667,,,0.0,0.0,0.0
2020-06-15 11:54:00,2526.36,2526.39,2524.73,2526.06,5973,2525.726666666667,,,0.0,0.0,0.0
2020-06-15 12:54:00,2536.63,2540.5,2536.57,2540.5,5487,2539.19,,,0.0,0.0,0.0
