date,open,high,low,close,volume,TP,SMAFAST,SMASLOW,buysignal,sellsignal,position
2020-05-04 04:08:00,70.1250422484,70.1250422484,70.1250422484,70.1250422484,1188,70.1250422484,,,0.0,0.0,
2020-05-04 08:42:00,70.1924030048,70.2547740756,70.1924030048,70.2547740756,1520,70.23398371866666,,,0.0,0.0,0.0
2020-05-04 10:03:00,71.4148759912,71.5518428626,71.3874327201,71.4435666838,102584,71.46094742216667,,,0.0,0.0,0.0
2020-05-04 11:03:00,71.7838133488,71.8115310527,71.696793231,71.7940921013,63744,71.76747212833334,,,0.0,0.0,0.0
2020-05-04 12:03:00,72.511608899,72.511608899,72.3504420523,72.3753904805,97244,72.41248047726667,,,0.0,0.0,0.0
2020-05-04 13:03:00,71.6331747388,71.7142571308,71.630679896,71.7067726023,39328,71.6839032097,,,0.0,0.0,0.0
2020-05-04 14:03:00,71.8040714726,71.8514734864,71.8040714726,71.8439889579,35916,71.83317797229999,,,0.0,0.0,0.0
2020-05-04 15:03:00,72.1259061976,72.1458150434,72.0410815414,72.0472687516,60932,72.07805511213334,,,0.0,0.0,0.0
2020-05-04 16:03:00,72.5949366495,72.6622974059,72.5949366495,72.6622974059,2588,72.63984382043334,,,0.0,0.0,0.0
2020-05-04 19:46:00,72.6148953922,72.6148953922,72.5999263352,72.5999263352,4000,72.60491602086667,,,0.0,0.0,0.0
2020-05-05 08:21:00,73.9221930348,73.9221930348,73.9196981919,73.9221930348,7296,73.92136142049999,,,0.0,0.0,0.0
2020-05-05 09:42:00,73.4431832115,73.5878591472,73.3833069836,73.5554511388,291384,73.50887242319999,,,0.0,0.0,0.0
2020-05-05 10:42:00,73.5150596334,73.5272594149,73.3533938181,73.4001471727,81960,73.42693346856667,,,0.0,0.0,0.0
2020-05-05 11:42:00,74.064399076,74.1716773177,74.064399076,74.1467288894,55960,74.12760176103335,,,0.0,0.0,0.0
2020-05-05 12:42:00,74.0843578187,74.09433719,74.0419454906,74.064399076,33888,74.06689391886667,,,0.0,0.0,0.0
2020-05-05 13:42:00,74.2440277598,74.277708138,74.2389632288,74.2639865024,24740,74.26021928973334,,,0.0,0.0,0.0
2020-05-05 14:42:00,74.5037408983,74.5633676419,74.5037408983,74.5633676419,23020,74.54349206069999,,,0.0,0.0,0.0
2020-05-05 15:42:00,73.011575402,73.011575402,72.7895343902,72.7895343902,242104,72.8635480608,,,0.0,0.0,0.0
2020-05-05 18:26:00,73.5978634669,73.5978634669,73.5978634669,73.5978634669,1236,73.5978634669,,,0.0,0.0,0.0
2020-05-06 08:05:00,73.9895537912,73.9895537912,73.9720898914,73.9720898914,2452,73.97791119133333,,,0.0,0.0,0.0
2020-05-06 09:47:00,74.416171915,74.590810913,74.416171915,74.5633676419,165160,74.52345015663333,,,0.0,0.0,0.0
2020-05-06 10:47:00,75.2469545772,75.2544391057,75.1570154932,75.2070370919,60640,75.20616389693333,,,0.0,0.0,0.0
2020-05-06 11:47:00,75.0648310506,75.0673258935,74.9835989681,74.9835989681,28236,75.01150794323333,,,0.0,0.0,0.0
2020-05-06 12:47:00,74.9251198522,74.927614695,74.8533681724,74.9190074872,33920,74.89999678486667,,,0.0,0.0,0.0
2020-05-06 13:47:00,75.0748104219,75.1047485359,75.044872308,75.044872308,35412,75.06483105063333,,,0.0,0.0,0.0
2020-05-06 14:47:00,74.9051611095,74.9550579661,74.8954561709,74.942583752,32532,74.93103262966667,,,0.0,0.0,0.0
2020-05-06 15:47:00,74.431140972,74.5409140565,74.431140972,74.5228513944,138184,74.49830214096666,,,0.0,0.0,0.0
2020-05-06 19:46:00,74.1517185751,74.1517185751,74.1517185751,74.1517185751,1540,74.1517185751,,,0.0,0.0,0.0
2020-05-07 08:40:00,75.6062119446,75.7060056578,75.6062119446,75.7060056578,4056,75.67274108673334,,,0.0,0.0,0.0
2020-05-07 09:56:00,75.9950082511,76.0123723572,75.8706652845,75.9168198769,257088,75.93328583953333,,,0.0,0.0,0.0
2020-05-07 10:56:00,75.4756069225,75.5438408739,75.3866657756,75.4490368464,69884,75.45984783196666,,,0.0,0.0,0.0
2020-05-07 11:56:00,75.908087927,75.9255518268,75.8731850758,75.8908735114,25040,75.89653680466667,,,0.0,0.0,0.0
2020-05-07 12:56:00,76.4070564928,76.4245203926,76.3821080645,76.4170358642,48604,76.4078881071,,,0.0,0.0,0.0
2020-05-07 13:56:00,76.3122524653,76.3571596362,76.3097576225,76.3469058322,53104,76.33794103029999,,,0.0,0.0,0.0
2020-05-07 14:56:00,76.1682501372,76.185015481,76.1415802674,76.170046424,32924,76.1655473908,,,0.0,0.0,0.0
2020-05-07 15:56:00,76.0303352256,76.0902114535,76.0053867973,76.0490465468,137204,76.04821493253333,,,0.0,0.0,0.0
2020-05-07 19:02:00,76.3421905793,76.3421905793,76.3421905793,76.3421905793,8712,76.3421905793,,,0.0,0.0,0.0
2020-05-08 07:43:00,77.0507259428,77.0532207856,77.0507259428,77.0532207856,3264,77.05238917133333,,,0.0,0.0,0.0
2020-05-08 09:09:00,77.0282723574,77.0307672002,76.9659012866,76.9659012866,13248,76.98752325779999,,,0.0,0.0,0.0
2020-05-08 10:14:00,77.5072821806,77.5272409232,77.4324368957,77.472354381,76544,77.47734406663334,,,0.0,0.0,0.0
2020-05-08 11:14:00,77.7667458349,77.8116530058,77.7517767779,77.8116530058,48044,77.79169426316666,,,0.0,0.0,0.0
2020-05-08 12:14:00,77.6403321487,77.6744366502,77.6395088506,77.661962436,21340,77.65863597893333,,,0.0,0.0,0.0
2020-05-08 13:14:00,77.6694469645,77.7315186541,77.6669521217,77.7315186541,50760,77.70999647663334,,,0.0,0.0,0.0
2020-05-08 14:14:00,77.2253649409,77.2503133692,77.2153855696,77.222870098,19104,77.22952301226667,,,0.0,0.0,0.0
2020-05-08 15:14:00,77.3975090961,77.417891962,77.3219153584,77.4024987818,63032,77.38076870073333,,,0.0,0.0,0.0
2020-05-08 16:17:00,77.9638384184,77.9638384184,77.9638384184,77.9638384184,33376,77.9638384184,,,0.0,0.0,0.0
2020-05-08 18:19:00,78.305631886,78.305631886,78.305631886,78.305631886,404,78.305631886,,,0.0,0.0,0.0
2020-05-11 07:45:00,77.5322306089,77.5322306089,77.5322306089,77.5322306089,3360,77.5322306089,,,0.0,0.0,0.0
2020-05-11 09:18:00,77.4598801668,77.4598801668,77.4598801668,77.4598801668,1172,77.4598801668,,,0.0,0.0,0.0
2020-05-11 10:19:00,79.7788365768,79.8224963263,79.6528470139,79.7601252555,184352,79.74515619856668,,,0.0,0.0,0.0
2020-05-11 11:19:00,80.0620012379,80.0994238803,80.0520218666,80.0981764589,140988,80.08320740193334,,,0.0,0.0,0.0
2020-05-11 12:19:00,80.34848404,80.4511717708,80.34848404,80.388850597,69932,80.3961688026,,,0.0,0.0,0.0
2020-05-11 13:19:00,80.5534852753,80.5784337036,80.5210523185,80.5759388607,30584,80.55847496093334,,,0.0,0.0,0.0
2020-05-11 14:19:00,80.7193174781,80.805464401,80.7081655307,80.7917427655,69480,80.76845756573333,,,0.0,0.0,0.0
2020-05-11 15:19:00,80.8753200003,80.9077529571,80.8753200003,80.9027632714,75580,80.89527874293333,,,0.0,0.0,0.0
2020-05-11 16:23:00,80.4536915621,80.4536915621,80.4536915621,80.4536915621,1128,80.4536915621,,,0.0,0.0,0.0
2020-05-11 19:24:00,80.7830108156,80.7830108156,80.7131552164,80.7131552164,2020,80.73644041613333,,,0.0,0.0,0.0
2020-05-12 07:25:00,81.15723724,81.15723724,81.15723724,81.15723724,2712,81.15723724,,,0.0,0.0,0.0
2020-05-12 08:57:00,81.2869690671,81.3443504522,81.2869690671,81.3443504522,18200,81.32522332383333,,,0.0,0.0,0.0
2020-05-12 10:01:00,79.7713520483,80.0145742757,79.7713520483,79.9684446318,250112,79.91812365193333,,,0.0,0.0,0.0
2020-05-12 11:01:00,80.8378973578,80.9351962282,80.8378973578,80.9027632714,63688,80.8919522858,,,0.0,0.0,0.0
2020-05-12 12:01:00,80.7405984875,80.7430933303,80.6732377311,80.7131552164,40964,80.70982875926666,,,0.0,0.0,0.0
2020-05-12 13:01:00,81.1871753539,81.2420618962,81.1697114541,81.2283402606,34160,81.21337120363333,,,0.0,0.0,0.0
2020-05-12 14:01:00,80.7356088018,80.7755013387,80.7131552164,80.7755013387,86576,80.75471929793333,,,0.0,0.0,0.0
