date,open,high,low,close,volume,TP,SMAFAST,SMASLOW,buysignal,sellsignal,position
2020-05-04 06:17:00,1310.0,1310.0,1310.0,1310.0,113,1310.0,,,0.0,0.0,
2020-05-04 10:22:00,1316.465,1317.22,1316.2211,1316.6356,7990,1316.6922333333334,,,0.0,0.0,0.0
2020-05-04 11:22:00,1311.257,1311.257,1310.8095,1310.9841,1075,1311.0168666666666,,,0.0,0.0,0.0
2020-05-04 12:22:00,1312.61,1312.8,1312.34,1312.34,1324,1312.493333333333,,,0.0,0.0,0.0
2020-05-04 13:23:00,1310.0,1311.53,1310.0,1310.7438,4893,1310.7579333333333,,,0.0,0.0,0.0
2020-05-04 14:23:00,1318.265,1318.3666,1317.9949,1318.25,1355,1318.2038333333333,,,0.0,0.0,0.0
2020-05-04 15:23:00,1323.224,1323.521,1323.05,1323.05,2184,1323.207,,,0.0,0.0,0.0
2020-05-05 09:29:00,1340.09,1340.09,1339.1,1339.1,683,1339.43,,,0.0,0.0,0.0
2020-05-05 10:29:00,1357.62,1357.958,1357.125,1357.43,4760,1357.5043333333335,,,0.0,0.0,0.0
2020-05-05 11:29:00,1363.1,1363.1,1362.4335,1362.52,3425,1362.6845,,,0.0,0.0,0.0
2020-05-05 12:29:00,1365.56,1365.56,1364.944,1365.005,2751,1365.1696666666667,,,0.0,0.0,0.0
2020-05-05 13:29:00,1367.4972,1368.23,1367.13,1368.21,3928,1367.8566666666666,,,0.0,0.0,0.0
2020-05-05 14:29:00,1373.25,1373.5842,1372.79,1373.5842,844,1373.3194666666668,,,0.0,0.0,0.0
2020-05-05 15:29:00,1365.12,1365.12,1361.12,1362.67,8986,1362.97,,,0.0,0.0,0.0
2020-05-06 09:44:00,1365.35,1365.5,1363.86,1365.16,5002,1364.84,,,0.0,0.0,0.0
2020-05-06 10:44:00,1362.69,1363.17,1361.2,1362.99,3473,1362.4533333333334,,,0.0,0.0,0.0
2020-05-06 11:44:00,1368.12,1368.12,1366.47,1366.47,3700,1367.0199999999998,,,0.0,0.0,0.0
2020-05-06 12:44:00,1364.34,1364.86,1364.34,1364.34,445,1364.5133333333333,,,0.0,0.0,0.0
2020-05-06 13:47:00,1368.01,1368.5,1367.41,1367.7488,4468,1367.8862666666666,,,0.0,0.0,0.0
2020-05-06 14:47:00,1363.1067,1363.1067,1361.785,1361.785,1512,1362.2255666666667,,,0.0,0.0,0.0
2020-05-06 15:47:00,1352.6199,1352.6199,1351.5904,1351.5904,2204,1351.9335666666666,,,0.0,0.0,0.0
2020-05-07 10:03:00,1364.375,1364.375,1363.24,1363.24,3951,1363.6183333333333,,,0.0,0.0,0.0
2020-05-07 11:03:00,1359.06,1359.06,1358.98,1358.98,609,1359.0066666666667,,,0.0,0.0,0.0
2020-05-07 12:03:00,1368.5001,1368.711,1367.97,1368.3299,2865,1368.3369666666667,,,0.0,0.0,0.0
2020-05-07 13:03:00,1375.35,1375.55,1375.3201,1375.3201,1957,1375.3967333333333,,,0.0,0.0,0.0
2020-05-07 14:05:00,1375.28,1375.28,1374.8816,1374.8816,1125,1375.0144,,,0.0,0.0,0.0
2020-05-07 15:07:00,1370.97,1371.42,1370.97,1371.055,1260,1371.1483333333333,,,0.0,0.0,0.0
2020-05-07 16:44:00,1374.31,1374.31,1373.38,1373.38,464,1373.6899999999998,,,0.0,0.0,0.0
2020-05-08 10:14:00,1387.85,1388.2,1387.1801,1388.2,3395,1387.8600333333334,,,0.0,0.0,0.0
2020-05-08 11:14:00,1389.2673,1389.2673,1389.0,1389.0,1744,1389.0891,,,0.0,0.0,0.0
2020-05-08 12:15:00,1394.3711,1395.08,1394.3711,1394.86,1645,1394.7703666666666,,,0.0,0.0,0.0
2020-05-08 13:15:00,1396.27,1396.27,1395.97,1395.97,479,1396.07,,,0.0,0.0,0.0
2020-05-08 14:15:00,1387.34,1388.29,1387.26,1388.29,3208,1387.9466666666667,,,0.0,0.0,0.0
2020-05-08 15:19:00,1387.6205,1387.8066,1387.6205,1387.8066,1242,1387.7445666666665,,,0.0,0.0,0.0
2020-05-11 09:34:00,1383.865,1384.64,1381.865,1382.69,5732,1383.0650000000003,,,0.0,0.0,0.0
2020-05-11 10:34:00,1389.019,1389.019,1388.59,1388.64,2765,1388.7496666666666,,,0.0,0.0,0.0
2020-05-11 11:34:00,1399.42,1399.42,1399.25,1399.255,2328,1399.3083333333334,,,0.0,0.0,0.0
2020-05-11 12:38:00,1401.15,1401.15,1400.9674,1400.9674,820,1401.028266666667,,,0.0,0.0,0.0
2020-05-11 13:39:00,1404.9,1405.2699,1404.16,1405.2699,2029,1404.8999333333334,,,0.0,0.0,0.0
2020-05-11 14:40:00,1412.82,1413.1699,1412.76,1413.1365,2457,1413.0221333333332,,,0.0,0.0,0.0
2020-05-11 15:41:00,1407.93,1409.35,1407.7201,1408.1984,4052,1408.4228333333333,,,0.0,0.0,0.0
2020-05-12 09:55:00,1393.33,1396.68,1393.185,1396.58,4326,1395.4816666666666,,,0.0,0.0,0.0
2020-05-12 10:55:00,1402.75,1403.5,1402.75,1403.49,2409,1403.2466666666667,,,0.0,0.0,0.0
2020-05-12 11:56:00,1401.1401,1402.87,1401.1401,1402.47,1649,1402.1600333333333,,,0.0,0.0,0.0
2020-05-12 12:57:00,1403.75,1404.565,1403.75,1404.565,1149,1404.2933333333333,,,0.0,0.0,0.0
2020-05-12 13:58:00,1398.16,1398.5,1398.16,1398.5,1282,1398.3866666666665,,,0.0,0.0,0.0
2020-05-12 15:00:00,1397.55,1397.6575,1396.9411,1396.9411,1543,1397.1799,,,0.0,0.0,0.0
2020-05-12 16:00:00,1377.96,1380.28,1374.77,1374.77,33289,1376.6066666666666,,,0.0,0.0,0.0
2020-05-13 10:08:00,1379.71,1380.585,1379.23,1379.23,4091,1379.6816666666666,,,0.0,0.0,0.0
2020-05-13 11:08:00,1370.66,1371.56,1370.64,1371.45,1809,1371.2166666666665,,,0.0,0.0,0.0
2020-05-13 12:08:00,1345.44,1345.44,1342.97,1343.3075,7829,1343.9058333333335,,,0.0,0.0,0.0
2020-05-13 13:08:00,1338.6783,1340.27,1338.1086,1340.27,2318,1339.5495333333333,,,0.0,0.0,0.0
2020-05-13 14:08:00,1338.7,1340.63,1338.7,1340.63,5013,1339.9866666666667,,,0.0,0.0,0.0
2020-05-13 15:08:00,1337.73,1338.9769,1337.25,1337.74,3977,1337.9889666666666,,,0.0,0.0,0.0
2020-05-13 16:25:00,1349.33,1349.33,1349.33,1349.33,3688,1349.33,,,0.0,0.0,0.0
2020-05-14 10:21:00,1329.38,1330.6,1329.3254,1330.6,3095,1330.1751333333334,,,0.0,0.0,0.0
2020-05-14 11:21:00,1337.0,1338.66,1336.51,1337.7834,3693,1337.6511333333335,,,0.0,0.0,0.0
2020-05-14 12:22:00,1339.84,1341.2,1339.35,1341.2,1481,1340.5833333333333,,,0.0,0.0,0.0
2020-05-14 13:22:00,1341.54,1342.7299,1341.1925,1342.21,3520,1342.0441333333335,,,0.0,0.0,0.0
2020-05-14 14:22:00,1342.75,1344.88,1342.75,1344.79,2779,1344.14,,,0.0,0.0,0.0
2020-05-14 15:22:00,1342.36,1343.2745,1341.81,1342.87,4421,1342.6515,,,0.0,0.0,0.0
2020-05-15 09:41:00,1342.26,1344.78,1340.05,1340.05,9981,1341.6266666666668,,,0.0,0.0,0.0
2020-05-15 10:41:00,1350.86,1351.7799,1350.09,1350.67,4724,1350.8466333333333,,,0.0,0.0,0.0
2020-05-15 11:41:00,1349.68,1350.04,1349.0701,1349.0701,1233,1349.3934,,,0.0,0.0,0.0
2020-05-15 12:41:00,1363.24,1363.44,1362.6358,1362.6358,1575,1362.9038666666668,,,0.0,0.0,0.0
2020-05-15 13:43:00,1365.985,1366.0589,1365.78,1365.78,1267,1365.8729666666666,,,0.0,0.0,0.0
2020-05-15 14:44:00,1364.925,1366.0,1364.66,1365.69,3544,1365.45,,,0.0,0.0,0.0
2020-05-15 15:45:00,1369.65,1370.99,1369.27,1370.99,9262,1370.4166666666667,,,0.0,0.0,0.0
2020-05-18 07:21:00,1365.0,1365.0,1365.0,1365.0,402,1365.0,,,0.0,0.0,0.0
